,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
36889,-80.21647935,25.78157443,36086,0.0,BD18018475,2021/08/17 09:08:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,48 Day(s) 23 Hour(s) 15 Minute(s) ,48.0,850 NW 13 CT,2021/06/16 10:08:00+00,131350470010,YES,True,2021/08/04 11:28:00+00,25.78157443,-80.21647935,T6-8-L,,BD18018475043P001,2021-06-16 10:05:00+00:00,2021/06/15 16:37:00+00,BD18018475043,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/08/17 09:08:00+00,200000.0,49 Day(s) 1 Hour(s) 23 Minute(s) ,49.0,0.0,PAVING AND DRAINAGE,36890
36891,-80.21772237,25.78024217,36088,148071.0,BD18018477,2021/06/09 16:28:00+00,,Final,All Inspections are finalized.,CO,2021/06/09 16:45:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,1029 Day(s) 11 Hour(s) 52 Minute(s) ,1029.0,1355 NW 7 ST,2019/01/04 07:14:00+00,131350470015,YES,True,2020/06/24 17:57:00+00,25.78024217,-80.21772237,T6-8-L,18231450.0,BD18018477001B001,2019-01-04 07:14:00+00:00,2018/12/03 11:20:00+00,BD18018477001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/06/09 16:28:00+00,18231450.0,537 Day(s) 10 Hour(s) 43 Minute(s) ,537.0,148071.0,PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION|MULTI-FAMILY (RENTAL),36892
36895,-80.21772237,25.78024217,36092,148071.0,BD18018477,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,1170 Day(s) 11 Hour(s) 35 Minute(s) ,1170.0,1355 NW 7 ST,2019/01/04 07:14:00+00,131350470015,YES,True,2021/03/01 16:18:00+00,25.78024217,-80.21772237,T6-8-L,,BD18018477001PW001,2019-01-04 07:14:00+00:00,2018/12/03 11:20:00+00,BD18018477001,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/27 08:15:00+00,,787 Day(s) 9 Hour(s) 4 Minute(s) ,787.0,148071.0,BUILDING LINE AND GRADE SURVEY,36896
38104,-80.21907015,25.8355513,38705,0.0,BD19000956,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,10 Day(s) 6 Hour(s) 49 Minute(s) ,10.0,1310 NW 67 ST,2020/10/30 12:58:00+00,131140020010,YES,True,2020/11/16 12:11:00+00,25.8355513,-80.21907015,T4-R,,BD19000956012B001,2020-10-30 12:56:00+00:00,2020/10/07 10:53:00+00,BD19000956012,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/01/06 09:44:00+00,20000.0,16 Day(s) 23 Hour(s) 15 Minute(s) ,16.0,0.0,REGULAR EXTERIOR:DOORS,38105
38113,-80.21889691,25.83479332,38714,27900.0,BD19000958,2021/04/27 14:54:00+00,,Final,All Inspections are finalized.,CO,2021/04/27 16:01:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,548 Day(s) 16 Hour(s) 1 Minute(s) ,548.0,6514 NW 13 AV,2019/01/31 07:01:00+00,131140020010,YES,True,2020/08/13 19:32:00+00,25.83479332,-80.21889691,T4-R,4882501.0,BD19000958001B001,2019-01-31 07:01:00+00:00,2019/01/17 20:55:00+00,BD19000958001,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/27 14:54:00+00,4882501.0,560 Day(s) 12 Hour(s) 31 Minute(s) ,560.0,27900.0,MULTI-FAMILY (RENTAL),38114
38130,-80.21889691,25.83479332,38731,0.0,BD19000958,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,2 Day(s) 18 Hour(s) 15 Minute(s) ,2.0,6514 NW 13 AV,2020/10/21 16:48:00+00,131140020010,YES,True,2020/11/05 13:38:00+00,25.83479332,-80.21889691,T4-R,,BD19000958017B001,2020-10-21 16:47:00+00:00,2020/10/07 10:48:00+00,BD19000958017,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/11/12 09:15:00+00,20000.0,14 Day(s) 20 Hour(s) 51 Minute(s) ,14.0,0.0,REGULAR EXTERIOR:DOORS,38131
38135,-80.22051383,25.83432569,38736,33000.0,BD19000960,2021/04/28 15:16:00+00,,Final,All Inspections are finalized.,CO,2021/04/28 15:36:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,758 Day(s) 18 Hour(s) 56 Minute(s) ,758.0,1391 NW 65 ST,2019/01/31 06:55:00+00,131140020010,YES,True,2020/08/13 19:41:00+00,25.83432569,-80.22051383,T4-R,5775001.0,BD19000960001B001,2019-01-31 06:54:00+00:00,2019/01/17 22:13:00+00,BD19000960001,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/28 15:16:00+00,5775001.0,560 Day(s) 12 Hour(s) 47 Minute(s) ,560.0,33000.0,MULTI-FAMILY (RENTAL),38136
38148,-80.22051383,25.83432569,38749,0.0,BD19000960,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,45 Day(s) 23 Hour(s) 47 Minute(s) ,45.0,1391 NW 65 ST,2020/10/30 13:01:00+00,131140020010,YES,True,2021/01/25 16:28:00+00,25.83432569,-80.22051383,T4-R,,BD19000960012B001,2020-10-30 12:59:00+00:00,2020/10/07 11:00:00+00,BD19000960012,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/03/18 07:43:00+00,20000.0,87 Day(s) 3 Hour(s) 29 Minute(s) ,87.0,0.0,REGULAR EXTERIOR:DOORS,38149
38157,-80.22080084,25.83481983,38758,28000.0,BD19000961,2021/04/27 15:46:00+00,,Final,All Inspections are finalized.,CO,2021/04/27 15:58:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,751 Day(s) 13 Hour(s) 37 Minute(s) ,751.0,6597 NW 14 AV,2019/01/31 06:58:00+00,131140020010,YES,True,2020/08/14 11:24:00+00,25.83481983,-80.22080084,T4-R,4900001.0,BD19000961001B001,2019-01-31 06:57:00+00:00,2019/01/17 22:24:00+00,BD19000961001,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/27 15:46:00+00,4900001.0,561 Day(s) 4 Hour(s) 27 Minute(s) ,561.0,28000.0,MULTI-FAMILY (RENTAL),38158
38173,-80.22080084,25.83481983,38774,0.0,BD19000961,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,6 Day(s) 0 Hour(s) 19 Minute(s) ,6.0,6597 NW 14 AV,2020/10/14 13:41:00+00,131140020010,YES,True,2020/10/26 15:46:00+00,25.83481983,-80.22080084,T4-R,,BD19000961021B001,2020-10-14 13:40:00+00:00,2020/10/07 10:39:00+00,BD19000961021,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/10/28 12:52:00+00,20000.0,12 Day(s) 2 Hour(s) 6 Minute(s) ,12.0,0.0,REGULAR EXTERIOR:DOORS,38174
38301,-80.2206696,25.83550841,38993,26600.0,BD19001196,2021/04/27 14:58:00+00,,Final,All Inspections are finalized.,CO,2021/04/27 16:43:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,1380 NW 67 ST,,131140020010,YES,True,2020/08/13 20:57:00+00,25.83550841,-80.2206696,T4-R,4655001.0,BD19001196001B001,2019-04-12 19:32:00+00:00,2019/01/23 10:00:00+00,BD19001196001,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/27 14:58:00+00,4655001.0,489 Day(s) 1 Hour(s) 25 Minute(s) ,489.0,26600.0,MULTI-FAMILY (RENTAL),38302
38854,-80.21895059,25.83436121,38654,27900.0,BD19000951,2021/04/27 14:51:00+00,,Final,All Inspections are finalized.,CO,2021/04/27 16:32:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,548 Day(s) 15 Hour(s) 31 Minute(s) ,548.0,1301 NW 65 ST,2019/01/31 07:04:00+00,131140020010,YES,True,2020/08/13 19:38:00+00,25.83436121,-80.21895059,T4-R,4882501.0,BD19000951001B001,2019-01-30 19:24:00+00:00,2019/01/17 18:31:00+00,BD19000951001,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/27 14:51:00+00,4882501.0,561 Day(s) 0 Hour(s) 14 Minute(s) ,561.0,27900.0,MULTI-FAMILY (RENTAL),38855
38867,-80.21895059,25.83436121,38667,0.0,BD19000951,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,82 Day(s) 0 Hour(s) 12 Minute(s) ,82.0,1301 NW 65 ST,2020/10/30 12:55:00+00,131140020010,YES,True,2021/01/27 12:19:00+00,25.83436121,-80.21895059,T4-R,,BD19000951011B001,2020-10-30 12:52:00+00:00,2020/10/07 10:51:00+00,BD19000951011,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/02/25 08:43:00+00,20000.0,88 Day(s) 23 Hour(s) 27 Minute(s) ,88.0,0.0,REGULAR EXTERIOR:DOORS,38868
38893,-80.21907015,25.8355513,38693,33000.0,BD19000956,2021/04/27 15:03:00+00,,Final,All Inspections are finalized.,CO,2021/04/27 16:05:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,710 Day(s) 16 Hour(s) 18 Minute(s) ,710.0,1310 NW 67 ST,2019/01/31 06:59:00+00,131140020010,YES,True,2020/08/13 20:59:00+00,25.8355513,-80.21907015,T4-R,5775001.0,BD19000956001B001,2019-01-31 06:59:00+00:00,2019/01/17 20:29:00+00,BD19000956001,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/04/27 15:03:00+00,5775001.0,560 Day(s) 14 Hour(s) 0 Minute(s) ,560.0,33000.0,MULTI-FAMILY (RENTAL),38894
39225,-80.2206696,25.83550841,39007,0.0,BD19001196,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,1380 NW 67 ST,,131140020010,YES,True,2020/11/25 16:20:00+00,25.83550841,-80.2206696,T4-R,,BD19001196019B001,2020-11-16 10:29:00+00:00,2020/10/07 10:57:00+00,BD19001196019,Commercial,,0.0,CO,NEW CONSTRUCTION,2021/01/27 14:52:00+00,20000.0,9 Day(s) 5 Hour(s) 51 Minute(s) ,9.0,0.0,REGULAR EXTERIOR:DOORS,39226
47283,-80.22576277,25.80355079,47044,0.0,BD19008526,,,Active,Permit is Active. Ready for Inspections.,TCC,2023/04/11 16:55:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,2920 NW 18 AV,,131270790010,NO,True,2020/02/26 14:49:00+00,25.80355079,-80.22576277,T6-8-L,0.0,BD19008526001B001,2019-05-11 12:46:00+00:00,2019/05/03 00:23:00+00,BD19008526001,Commercial,8685775.0,99266.0,CC,REMODELING/REPAIRS,2022/10/25 09:34:00+00,8685775.0,291 Day(s) 2 Hour(s) 3 Minute(s) ,291.0,99266.0,MULTI-FAMILY (RENTAL),47284
49030,-80.22576277,25.80355079,49431,0.0,BD19010634,,,Active,Permit is Active. Ready for Inspections.,TCC,2023/06/21 15:56:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,2940 NW 18 AV,,131270790010,NO,True,2020/02/26 14:50:00+00,25.80355079,-80.22576277,T6-8-L,0.0,BD19010634001B001,2019-06-11 15:47:00+00:00,2019/06/05 10:19:00+00,BD19010634001,Commercial,8004588.0,91481.0,CC,REMODELING/REPAIRS,2023/03/07 09:31:00+00,8004588.0,259 Day(s) 23 Hour(s) 3 Minute(s) ,259.0,91481.0,MULTI-FAMILY (RENTAL),49031
53256,-80.21700036,25.83424648,53436,33210.0,BD19014987,2021/12/03 12:51:00+00,,Final,All Inspections are finalized.,CO,2021/12/03 15:55:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,6516 NW 12 AV,,131140020010,YES,True,2021/05/14 14:51:00+00,25.83424648,-80.21700036,T4-R,4844551.0,BD19014987001B001,2019-09-25 08:23:00+00:00,2019/07/29 15:02:00+00,BD19014987001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/12/03 12:51:00+00,4844551.0,597 Day(s) 6 Hour(s) 28 Minute(s) ,597.0,33210.0,MULTI-FAMILY (RENTAL)|SURFACE PARKING LOT|PAVING AND DRAINAGE,53257
53285,-80.21852174,25.83436976,53465,27876.0,BD19014991,2021/12/09 13:09:00+00,,Final,All Inspections are finalized.,CO,2021/12/09 15:47:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,1291 NW 65 ST,,131140020010,YES,True,2020/08/14 09:17:00+00,25.83436976,-80.21852174,T4-R,4882301.0,BD19014991001B001,2019-09-25 07:42:00+00:00,2019/07/29 15:20:00+00,BD19014991001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/12/09 13:09:00+00,4882301.0,324 Day(s) 1 Hour(s) 35 Minute(s) ,324.0,27876.0,MULTI-FAMILY (RENTAL)|SURFACE PARKING LOT,53286
53305,-80.21852174,25.83436976,53485,33210.0,BD19014992,2021/12/03 12:51:00+00,,Final,All Inspections are finalized.,CO,2021/12/03 15:56:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,6599 NW 13 AV,,131140020010,YES,True,2020/08/14 09:20:00+00,25.83436976,-80.21852174,T4-R,5814751.0,BD19014992001B001,2019-09-24 11:03:00+00:00,2019/07/29 15:26:00+00,BD19014992001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/12/03 12:51:00+00,5814751.0,324 Day(s) 22 Hour(s) 17 Minute(s) ,324.0,33210.0,MULTI-FAMILY (RENTAL)|SURFACE PARKING LOT,53306
53345,-80.21707815,25.83560585,53506,27876.0,BD19014996,2021/12/03 12:05:00+00,,Final,All Inspections are finalized.,CO,2021/12/03 15:57:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,1200 NW 67 ST,,131140020010,YES,True,2020/08/14 09:28:00+00,25.83560585,-80.21707815,T4-R,4881301.0,BD19014996001B001,2019-09-23 14:39:00+00:00,2019/07/29 15:31:00+00,BD19014996001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/12/03 12:05:00+00,4881301.0,325 Day(s) 18 Hour(s) 49 Minute(s) ,325.0,27876.0,MULTI-FAMILY (RENTAL)|SURFACE PARKING LOT|PAVING AND DRAINAGE,53346
53472,-80.21701521,25.83444494,53526,26502.0,BD19014998,2021/12/07 07:11:00+00,,Final,All Inspections are finalized.,CO,2021/12/07 16:01:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,1201 NW 65 ST,,131140020010,YES,True,2020/08/14 09:14:00+00,25.83444494,-80.21701521,T4-R,4640851.0,BD19014998001B001,2019-09-24 09:36:00+00:00,2019/07/29 15:39:00+00,BD19014998001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/12/07 07:11:00+00,4640851.0,324 Day(s) 23 Hour(s) 38 Minute(s) ,324.0,26502.0,MULTI-FAMILY (RENTAL)|SURFACE PARKING LOT,53473
53489,-80.21868895,25.83549732,53829,27876.0,BD19015288,2021/12/07 07:12:00+00,,Final,All Inspections are finalized.,CO,2021/12/07 16:00:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,1290 NW 67 ST,,131140020010,YES,True,2020/08/14 09:25:00+00,25.83549732,-80.21868895,T4-R,4881301.0,BD19015288001B001,2019-10-05 10:00:00+00:00,2019/07/31 16:44:00+00,BD19015288001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2021/12/07 07:12:00+00,4881301.0,313 Day(s) 23 Hour(s) 25 Minute(s) ,313.0,27876.0,MULTI-FAMILY (RENTAL),53490
62164,-80.2079117,25.76797893,62609,0.0,BD19024774,2022/02/15 13:29:00+00,,Final,All Inspections are finalized.,CC,2022/02/16 08:41:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,801 SW 6 ST,,141380060160,YES,True,2020/06/25 10:12:00+00,25.76797893,-80.2079117,T4-L,,BD19024774001B001,2019-12-11 14:56:00+00:00,2019/12/05 10:10:00+00,BD19024774001,Commercial,1671163.0,19099.0,CC,REMODELING/REPAIRS,2022/02/15 13:29:00+00,1671163.0,196 Day(s) 19 Hour(s) 16 Minute(s) ,196.0,19099.0,MULTI-FAMILY (RENTAL),62165
62406,-80.20758656,25.76770107,62629,0.0,BD19024777,2021/08/05 15:33:00+00,,Final,All Inspections are finalized.,CC,2021/08/05 16:02:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,600 SW 8 AV,,141380060150,YES,True,2020/06/25 10:17:00+00,25.76770107,-80.20758656,T4-L,,BD19024777001B001,2019-12-11 13:44:00+00:00,2019/12/05 10:24:00+00,BD19024777001,Commercial,835625.0,9550.0,CC,REMODELING/REPAIRS,2021/08/05 15:33:00+00,835625.0,196 Day(s) 20 Hour(s) 33 Minute(s) ,196.0,9550.0,MULTI-FAMILY (RENTAL),62407
62552,-80.20758656,25.76770107,62636,0.0,BD19024777,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,600 SW 8 AV,,141380060150,YES,True,2021/02/10 14:33:00+00,25.76770107,-80.20758656,T4-L,,BD19024777024B001,2021-02-02 15:15:00+00:00,2020/12/15 10:49:00+00,BD19024777024,Commercial,,0.0,CC,REMODELING/REPAIRS,2021/02/17 09:33:00+00,100000.0,7 Day(s) 23 Hour(s) 18 Minute(s) ,7.0,0.0,REGULAR EXTERIOR:DOORS,62553
62842,-80.20116981,25.769003,62574,0.0,BD19024753,2022/04/27 12:22:00+00,,Final,All Inspections are finalized.,CC,2022/04/27 16:37:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,400 SW 5 ST,,102030601010,YES,True,2020/06/25 09:56:00+00,25.769003,-80.20116981,T4-R,,BD19024753001B001,2019-12-11 10:30:00+00:00,2019/12/04 17:29:00+00,BD19024753001,Commercial,1671075.0,19098.0,CC,REMODELING/REPAIRS,2022/04/27 12:22:00+00,1671075.0,196 Day(s) 23 Hour(s) 26 Minute(s) ,196.0,19098.0,MULTI-FAMILY (RENTAL),62843
62960,-80.2044756,25.76985644,62590,0.0,BD19024765,2021/07/16 07:33:00+00,,Final,All Inspections are finalized.,CC,2021/07/16 11:40:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,600 SW 4 ST,,102030101010,YES,True,2020/06/25 10:06:00+00,25.76985644,-80.2044756,T4-R,,BD19024765001B001,2019-12-11 10:16:00+00:00,2019/12/05 09:09:00+00,BD19024765001,Commercial,835625.0,9550.0,CC,REMODELING/REPAIRS,2021/07/16 07:33:00+00,835625.0,196 Day(s) 23 Hour(s) 50 Minute(s) ,196.0,9550.0,MULTI-FAMILY (RENTAL),62961
63860,-80.2258825766599,25.8043825299816,63784,121725.0,BD19025892,2022/08/19 08:06:00+00,,Final,All Inspections are finalized.,CO,2022/08/19 08:06:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,3020 NW 18 AV,,131270790010,YES,True,2020/12/02 17:19:00+00,25.8043825299816,-80.2258825766599,T6-8-L,5891292.0,BD19025892001B001,2020-03-10 14:59:00+00:00,2019/12/19 12:35:00+00,BD19025892001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/08/19 08:06:00+00,5891292.0,267 Day(s) 2 Hour(s) 20 Minute(s) ,267.0,121725.0,MULTI-FAMILY (RENTAL),63861
63935,-80.2258825766599,25.8043825299816,63793,0.0,BD19025892,2022/03/07 07:47:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,3020 NW 18 AV,,131270790010,YES,True,2021/11/01 13:35:00+00,25.8043825299816,-80.2258825766599,T6-8-L,,BD19025892006B001,2021-09-20 09:34:00+00:00,2021/09/01 11:57:00+00,BD19025892006,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/03/07 07:47:00+00,3465500.0,42 Day(s) 4 Hour(s) 1 Minute(s) ,42.0,0.0,PRE-CAST / STRUCTURAL,63936
63950,-80.2258825766599,25.8043825299816,63795,0.0,BD19025892,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,3020 NW 18 AV,,131270790010,YES,True,2021/12/29 15:45:00+00,25.8043825299816,-80.2258825766599,T6-8-L,,BD19025892008B001,2021-12-16 08:29:00+00:00,2021/12/09 15:44:00+00,BD19025892008,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/02/10 07:14:00+00,24000.0,13 Day(s) 7 Hour(s) 16 Minute(s) ,13.0,0.0,REGULAR EXTERIOR:DOORS,63951
67008,-80.20362448,25.77782958,67108,97432.0,BD20003622,2022/09/09 12:03:00+00,,Final,All Inspections are finalized.,CO,2022/09/09 12:03:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,401 NW NORTH RIVER DR,,101070101110,YES,True,2021/06/07 13:03:00+00,25.77782958,-80.20362448,T6-8-L,22000001.0,BD20003622001B001,2020-03-13 12:53:00+00:00,2020/02/20 16:24:00+00,BD20003622001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/09/09 12:03:00+00,22000001.0,451 Day(s) 0 Hour(s) 10 Minute(s) ,451.0,97432.0,MULTI-FAMILY (RENTAL),67009
67035,-80.20362448,25.77782958,67128,0.0,BD20003622,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,401 NW NORTH RIVER DR,,101070101110,YES,True,2021/10/21 11:36:00+00,25.77782958,-80.20362448,T6-8-L,,BD20003622017B001,2021-08-03 14:59:00+00:00,2021/06/23 18:04:00+00,BD20003622017,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/03/16 07:53:00+00,13140.0,78 Day(s) 20 Hour(s) 37 Minute(s) ,78.0,0.0,LOUVRES,67036
67036,-80.20362448,25.77782958,67129,0.0,BD20003622,2022/03/25 07:02:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,401 NW NORTH RIVER DR,,101070101110,YES,True,2021/08/10 17:07:00+00,25.77782958,-80.20362448,T6-8-L,,BD20003622018B001,2021-07-13 16:40:00+00:00,2021/06/24 08:07:00+00,BD20003622018,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/03/25 07:02:00+00,15250.0,28 Day(s) 0 Hour(s) 27 Minute(s) ,28.0,0.0,STRUCTURAL SUPPORT FOR EQUIPMENT,67037
67037,-80.20362448,25.77782958,67130,0.0,BD20003622,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,401 NW NORTH RIVER DR,,101070101110,YES,True,2021/10/21 11:44:00+00,25.77782958,-80.20362448,T6-8-L,,BD20003622019B001,2021-08-03 15:02:00+00:00,2021/06/24 08:17:00+00,BD20003622019,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/03/21 08:24:00+00,3400.0,78 Day(s) 20 Hour(s) 42 Minute(s) ,78.0,0.0,GARAGE OR ROLL-UP DOOR,67038
67038,-80.20362448,25.77782958,67131,0.0,BD20003622,,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,401 NW NORTH RIVER DR,,101070101110,YES,True,2021/08/10 17:06:00+00,25.77782958,-80.20362448,T6-8-L,,BD20003622020B001,2021-07-13 17:05:00+00:00,2021/06/24 09:44:00+00,BD20003622020,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/05/02 10:06:00+00,26000.0,28 Day(s) 0 Hour(s) 1 Minute(s) ,28.0,0.0,REGULAR EXTERIOR:DOORS,67039
67039,-80.20362448,25.77782958,67132,0.0,BD20003622,2022/03/16 07:59:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,401 NW NORTH RIVER DR,,101070101110,YES,True,2021/12/20 16:56:00+00,25.77782958,-80.20362448,T6-8-L,,BD20003622021B001,2021-09-14 10:26:00+00:00,2021/06/24 09:54:00+00,BD20003622021,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/03/16 07:59:00+00,35000.0,97 Day(s) 6 Hour(s) 30 Minute(s) ,97.0,0.0,SHORING / RE-SHORING,67040
67040,-80.20362448,25.77782958,67133,0.0,BD20003622,2022/04/07 19:59:00+00,,Final,All Inspections are finalized.,,,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,401 NW NORTH RIVER DR,,101070101110,YES,True,2022/04/07 16:46:00+00,25.77782958,-80.20362448,T6-8-L,,BD20003622022B001,2022-02-02 14:36:00+00:00,2021/06/24 10:06:00+00,BD20003622022,Commercial,,0.0,CO,NEW CONSTRUCTION,2022/04/07 19:59:00+00,300072.0,64 Day(s) 2 Hour(s) 10 Minute(s) ,64.0,0.0,POST TENSION,67041
67069,-80.20362448,25.77782958,67162,89646.0,BD20003627,2022/06/24 12:00:00+00,,Final,All Inspections are finalized.,CO,2022/06/24 15:33:00,315 S BISCAYNE BLVD ,MIAMI,FORTUNE URBAN CONSTRUCTION LLC,33131.0,,,401 NW NORTH RIVER DR,,101070101110,YES,True,2021/02/11 14:03:00+00,25.77782958,-80.20362448,T6-8-L,5800000.0,BD20003627001B001,2020-03-13 13:04:00+00:00,2020/02/20 17:22:00+00,BD20003627001,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2022/06/24 12:00:00+00,5800000.0,335 Day(s) 0 Hour(s) 59 Minute(s) ,335.0,89646.0,MULTI-FAMILY (RENTAL),67070
